LSOA11 Code,Public transport accessibility metric
E01021736,5
E01021737,5
E01021738,4
E01021739,5
E01021740,4
E01021741,6
E01021742,2
E01021743,1
E01021744,1
E01021745,0
E01021746,0
E01021747,1
E01021748,2
E01021749,6
E01021750,3
E01021751,2
E01021752,3
E01021753,7
E01021754,4
E01021755,3
E01021756,4
E01021757,2
E01021758,0
E01021759,3
E01021760,4
E01021761,4
E01021762,1
E01021763,0
E01021764,0
E01021765,1
E01021766,1
E01021767,1
E01021768,7
E01021769,7
E01021770,6
E01021771,2
E01021772,1
E01021773,0
E01021774,1
E01021775,1
E01021776,0
E01021777,1
E01021778,1
E01021779,1
E01021780,1
E01021781,2
E01021782,1
E01021783,2
E01021784,1
E01021785,1
E01021786,2
E01021787,2
E01021788,2
E01021789,2
E01021790,2
E01021791,1
E01021792,7
E01021793,5
E01021794,5
E01021795,4
E01021796,7
E01021797,6
E01021798,5
E01021799,4
E01021800,7
E01021801,6
E01021802,3
E01021803,5
E01021804,4
E01021805,4
E01021806,7
E01021807,3
E01021808,4
E01021809,3
E01021810,3
E01021811,2
E01021812,7
E01021813,3
E01021814,3
E01021815,2
E01021816,2
E01021817,5
E01021818,3
E01021819,1
E01021820,1
E01021821,1
E01021822,1
E01021823,1
E01021824,5
E01021825,1
E01021826,4
E01021827,1
E01021828,2
E01021829,2
E01021830,3
E01021831,0
E01021832,2
E01021833,0
E01021834,1
E01021835,0
E01021836,1
E01021837,1
E01021838,1
E01021839,0
E01021840,1
E01021841,2
E01021842,0
E01021843,0
E01021844,1
E01021845,0
E01021846,1
E01021847,0
E01021848,0
E01021849,0
E01021850,1
E01021851,0
E01021852,0
E01021853,0
E01021854,0
E01021855,0
E01021856,0
E01021857,3
E01021858,1
E01021859,1
E01021860,1
E01021861,1
E01021862,2
E01021863,1
E01021864,1
E01021865,2
E01021866,3
E01021867,3
E01021868,0
E01021869,1
E01021870,0
E01021871,0
E01021872,0
E01021873,5
E01021874,6
E01021875,7
E01021878,4
E01021879,3
E01021880,4
E01021881,4
E01021882,7
E01021883,4
E01021884,7
E01021885,7
E01021886,5
E01021887,6
E01021888,5
E01021889,2
E01021890,2
E01021891,3
E01021892,3
E01021893,4
E01021894,2
E01021895,3
E01021896,6
E01021897,3
E01021898,3
E01021899,7
E01021900,7
E01021901,7
E01021902,7
E01021903,7
E01021904,3
E01021905,4
E01021906,3
E01021907,6
E01021908,5
E01021909,7
E01021910,5
E01021911,7
E01021912,7
E01021913,7
E01021914,7
E01021915,5
E01021916,2
E01021917,3
E01021918,3
E01021919,2
E01021920,3
E01021921,4
E01021922,2
E01021923,3
E01021924,2
E01021925,1
E01021926,1
E01021927,1
E01021928,1
E01021929,1
E01021930,1
E01021931,1
E01021932,1
E01021933,1
E01021934,4
E01021935,2
E01021936,1
E01021937,1
E01021938,4
E01021939,4
E01021940,4
E01021941,3
E01021942,6
E01021943,5
E01021944,6
E01021945,5
E01021946,2
E01021947,0
E01021948,2
E01021949,1
E01021950,1
E01021951,0
E01021952,0
E01021953,0
E01021954,1
E01021955,0
E01021956,1
E01021957,1
E01021958,2
E01021959,3
E01021960,1
E01021961,2
E01021962,0
E01021963,2
E01021964,0
E01021965,1
E01021966,1
E01021967,4
E01021968,2
E01021969,2
E01021970,3
E01021971,6
E01021972,4
E01021973,5
E01021974,5
E01021975,2
E01021976,2
E01021977,4
E01021978,6
E01021979,4
E01021980,3
E01021981,4
E01021982,3
E01021983,4
E01021984,5
E01021985,3
E01021986,3
E01021987,2
E01021988,5
E01021989,5
E01021990,5
E01021991,6
E01021992,2
E01021993,5
E01021994,3
E01021995,3
E01021996,3
E01021997,2
E01021998,1
E01021999,2
E01022000,2
E01022001,1
E01022002,2
E01022004,1
E01022005,2
E01022006,2
E01022007,2
E01022008,5
E01022009,4
E01022010,3
E01022011,2
E01022012,3
E01022013,4
E01022014,4
E01022015,6
E01022016,6
E01022017,5
E01022018,6
E01022019,7
E01022020,5
E01022021,5
E01022022,2
E01022023,2
E01022024,2
E01022025,3
E01022026,2
E01022027,2
E01022028,6
E01022030,5
E01022031,2
E01022032,3
E01022033,2
E01022034,2
E01022035,4
E01022036,5
E01022037,4
E01022038,3
E01022039,5
E01022040,6
E01022041,2
E01022042,2
E01022043,3
E01022044,4
E01022045,7
E01022046,7
E01022047,7
E01022048,2
E01022049,2
E01022050,2
E01022051,6
E01022052,5
E01022053,7
E01022054,3
E01022055,4
E01022056,2
E01022057,6
E01022058,7
E01022059,4
E01022060,6
E01022061,7
E01022062,4
E01022063,4
E01022064,7
E01022067,2
E01022068,7
E01022069,4
E01022070,4
E01022071,6
E01022072,4
E01022073,3
E01022074,3
E01022075,2
E01022076,2
E01022077,7
E01022078,2
E01022079,2
E01022080,3
E01022081,2
E01022082,4
E01022083,6
E01022084,3
E01022085,2
E01022086,3
E01022087,3
E01022088,7
E01022089,6
E01022090,6
E01022091,6
E01022092,7
E01022093,5
E01022094,6
E01022095,7
E01022096,6
E01022097,6
E01022098,7
E01022099,6
E01022100,3
E01022101,1
E01022102,1
E01022103,4
E01022104,1
E01022105,1
E01022106,2
E01022107,3
E01022108,3
E01022109,2
E01022110,0
E01022111,1
E01022112,1
E01022113,2
E01022114,3
E01022115,1
E01022116,1
E01022117,1
E01022118,1
E01022119,2
E01022120,2
E01022121,3
E01022122,3
E01022123,4
E01022124,0
E01022125,1
E01022126,1
E01022127,0
E01022128,4
E01022129,2
E01022130,2
E01022131,0
E01022132,2
E01022133,5
E01022134,2
E01022135,0
E01022136,1
E01022137,1
E01022138,0
E01022139,3
E01022140,0
E01022141,0
E01022142,0
E01022143,1
E01022144,0
E01022145,1
E01022146,1
E01022147,3
E01022148,3
E01022149,1
E01022150,1
E01022151,0
E01022152,2
E01022153,1
E01022154,1
E01022155,1
E01022156,1
E01022157,1
E01022158,1
E01022159,3
E01022160,2
E01022161,1
E01022162,3
E01022163,4
E01022164,1
E01022165,3
E01022166,4
E01022167,3
E01022168,1
E01022169,2
E01022170,1
E01022171,2
E01022172,0
E01022173,1
E01022174,1
E01022175,7
E01022176,7
E01022177,3
E01022178,7
E01022179,7
E01022180,3
E01022181,6
E01022182,6
E01022183,2
E01022184,7
E01022185,5
E01022186,7
E01022187,7
E01022188,3
E01022189,3
E01022190,4
E01022191,2
E01022192,1
E01022193,2
E01022194,0
E01022195,2
E01022196,4
E01022197,3
E01022198,0
E01022199,0
E01022200,0
E01022201,7
E01022202,7
E01022203,5
E01022204,5
E01022205,7
E01022206,7
E01022207,7
E01022208,6
E01022209,7
E01022210,6
E01022211,5
E01022212,6
E01022213,6
E01022214,7
E01022215,7
E01022216,7
E01022217,3
E01022218,3
E01022219,4
E01022220,4
E01022221,5
E01022222,7
E01022223,6
E01022224,5
E01022225,5
E01022226,2
E01022227,3
E01022228,3
E01022229,4
E01022230,7
E01022231,5
E01022232,5
E01022233,7
E01022234,5
E01022235,4
E01022236,2
E01022237,3
E01022238,4
E01022239,2
E01022240,3
E01022241,3
E01022242,2
E01022243,4
E01022244,5
E01022245,4
E01022246,2
E01022247,7
E01022248,7
E01022249,5
E01022250,5
E01022251,6
E01022252,5
E01022253,7
E01022254,3
E01022255,3
E01022256,3
E01022257,4
E01022258,4
E01022259,5
E01022260,3
E01022261,2
E01022262,4
E01022263,7
E01022264,5
E01022265,4
E01022266,7
E01022267,6
E01022268,4
E01022269,5
E01022270,7
E01022271,7
E01022272,4
E01022273,6
E01022274,5
E01022275,4
E01022276,2
E01022277,1
E01022278,1
E01022279,1
E01022280,1
E01022281,1
E01022282,1
E01022283,1
E01022284,0
E01022285,1
E01022286,1
E01022287,4
E01022288,1
E01022289,1
E01022290,1
E01022291,1
E01022292,1
E01022293,0
E01022294,0
E01022295,3
E01022296,3
E01022297,3
E01022298,3
E01022299,3
E01022300,5
E01022301,3
E01022302,3
E01022303,3
E01022304,4
E01022305,3
E01022306,5
E01022307,1
E01022308,3
E01022309,2
E01022310,2
E01022311,2
E01022312,3
E01022313,5
E01022314,4
E01022315,4
E01022316,4
E01022317,3
E01022318,4
E01022319,2
E01022320,5
E01022321,1
E01022322,2
E01022323,2
E01022324,1
E01022325,3
E01022326,2
E01022327,0
E01022328,1
E01022329,0
E01022330,3
E01022331,3
E01022332,1
E01022333,4
E01022334,5
E01022335,3
E01022336,4
E01022338,3
E01022339,4
E01022340,4
E01022341,3
E01022342,5
E01022343,2
E01022344,3
E01022345,3
E01022346,2
E01022347,2
E01022348,3
E01022350,3
E01022351,7
E01022352,3
E01022353,4
E01022354,5
E01022355,4
E01022356,0
E01022357,3
E01022358,2
E01022359,4
E01022360,4
E01022361,3
E01022362,3
E01022363,3
E01022364,3
E01022365,0
E01022366,3
E01022367,3
E01022368,2
E01022369,3
E01022370,3
E01022371,6
E01022372,3
E01022373,3
E01022374,3
E01022375,2
E01022376,6
E01022377,0
E01022378,5
E01022379,4
E01022380,5
E01022381,5
E01022382,3
E01022383,5
E01022384,5
E01022385,5
E01022386,3
E01022387,3
E01022388,2
E01022389,2
E01022390,3
E01022391,7
E01022392,7
E01022393,4
E01022394,1
E01022395,2
E01022396,6
E01022397,6
E01022398,6
E01022399,2
E01022400,3
E01022401,3
E01022402,3
E01022403,2
E01022404,1
E01022405,5
E01022406,4
E01022407,5
E01022408,4
E01022409,3
E01022410,2
E01022411,2
E01022412,6
E01022413,7
E01022414,2
E01022415,3
E01022416,2
E01022417,2
E01022418,2
E01022420,6
E01022421,1
E01022422,1
E01022423,2
E01022424,1
E01022425,1
E01022426,1
E01022427,3
E01022428,1
E01022429,1
E01022430,1
E01022431,4
E01022432,4
E01022433,4
E01022434,3
E01022435,3
E01022436,3
E01022437,2
E01022438,2
E01022439,4
E01022440,5
E01022441,5
E01022442,7
E01022443,5
E01022444,5
E01022445,7
E01022446,4
E01022447,1
E01022448,4
E01022449,7
E01022450,2
E01022451,2
E01022452,2
E01022453,7
E01022454,7
E01022455,0
E01022456,2
E01022457,2
E01022458,1
E01022459,0
E01022460,0
E01022461,3
E01022462,3
E01022463,7
E01022464,4
E01022465,4
E01022466,4
E01022467,6
E01022468,6
E01022469,3
E01022470,5
E01022471,5
E01022472,7
E01022473,4
E01022474,0
E01022475,4
E01022476,2
E01022477,2
E01022478,2
E01022479,2
E01022480,3
E01022481,0
E01022482,0
E01022484,2
E01022485,2
E01022486,3
E01022487,1
E01022488,7
E01022489,7
E01022490,7
E01022491,4
E01022492,7
E01022493,7
E01022494,4
E01022495,3
E01022496,5
E01022497,3
E01022498,3
E01022499,7
E01022500,4
E01022502,1
E01022503,0
E01022504,3
E01022505,1
E01022506,1
E01022507,1
E01022509,3
E01022510,5
E01022511,6
E01022512,6
E01022513,7
E01022514,7
E01022515,1
E01022516,2
E01022517,4
E01022518,7
E01022519,5
E01022520,7
E01022521,3
E01022522,7
E01022523,3
E01022524,2
E01022525,2
E01022526,0
E01022527,0
E01022528,5
E01022529,6
E01022530,6
E01022531,7
E01022532,7
E01022533,7
E01022534,6
E01022535,6
E01022536,6
E01022537,7
E01022539,3
E01022540,2
E01022542,2
E01022543,2
E01022546,4
E01022547,7
E01022548,0
E01022549,0
E01022550,0
E01022551,0
E01022552,0
E01022553,4
E01022554,3
E01022555,3
E01022556,4
E01022557,3
E01022558,4
E01022559,3
E01022560,4
E01022561,7
E01022562,7
E01022563,5
E01022564,4
E01022565,3
E01022566,4
E01022567,4
E01022568,3
E01022569,2
E01022570,4
E01022571,3
E01022572,4
E01022573,4
E01022574,2
E01022575,2
E01022576,2
E01022577,2
E01022578,2
E01022579,4
E01022580,3
E01022581,6
E01022582,7
E01022583,5
E01022584,5
E01022585,7
E01022586,6
E01022587,5
E01022588,6
E01022589,7
E01022590,6
E01022591,7
E01022592,7
E01022593,7
E01022594,6
E01022595,5
E01022596,7
E01022597,7
E01022599,4
E01022600,7
E01022601,6
E01022602,7
E01022603,7
E01022604,7
E01022605,4
E01022606,7
E01022607,6
E01022608,6
E01022610,5
E01022611,6
E01022613,5
E01022614,5
E01022615,6
E01022616,5
E01022617,6
E01022618,7
E01022619,3
E01022620,4
E01022621,4
E01022622,4
E01022623,6
E01022624,4
E01022625,6
E01022627,7
E01022628,5
E01022629,5
E01022630,7
E01022631,7
E01022632,5
E01022633,5
E01022634,5
E01022635,5
E01022636,5
E01022639,4
E01022640,5
E01022641,4
E01022642,5
E01022643,5
E01022644,4
E01022645,5
E01022646,4
E01022647,6
E01022648,6
E01022649,3
E01022650,4
E01022651,4
E01022652,3
E01022653,5
E01022654,5
E01022655,6
E01022656,4
E01022657,6
E01022658,6
E01022659,2
E01022660,2
E01022661,2
E01022662,3
E01022663,3
E01022664,3
E01022665,2
E01022666,0
E01022667,0
E01022668,2
E01022669,1
E01022670,1
E01022671,0
E01022672,1
E01022673,0
E01022674,2
E01022675,4
E01022676,4
E01022677,2
E01022678,2
E01022679,1
E01022680,2
E01022681,1
E01022682,6
E01022683,5
E01022684,4
E01022685,4
E01022686,4
E01022687,4
E01022688,6
E01022689,7
E01022690,7
E01022691,3
E01022692,3
E01022693,4
E01022694,3
E01022695,3
E01022696,3
E01022697,6
E01022698,5
E01022699,4
E01022700,3
E01022701,3
E01022702,5
E01022703,2
E01022704,2
E01022705,2
E01022706,3
E01022707,3
E01022708,4
E01022709,1
E01022710,4
E01022711,4
E01022712,4
E01022713,6
E01022714,5
E01022715,4
E01022716,3
E01022717,2
E01022718,4
E01022719,3
E01022720,6
E01022721,6
E01022722,3
E01022723,0
E01022724,2
E01022725,6
E01022726,6
E01022727,2
E01022728,0
E01022729,6
E01022730,3
E01022731,2
E01022732,3
E01022733,1
E01022734,1
E01022735,0
E01022736,4
E01022737,2
E01022738,1
E01022739,2
E01022740,3
E01022741,1
E01022742,1
E01022743,1
E01022744,4
E01022745,6
E01022746,4
E01022747,7
E01022748,6
E01022749,4
E01022750,4
E01022751,5
E01022752,4
E01022753,4
E01022754,5
E01022755,5
E01022756,6
E01022757,7
E01022758,5
E01022759,1
E01022760,1
E01022761,2
E01022762,1
E01022763,4
E01022764,1
E01022765,2
E01022766,3
E01022767,3
E01022768,4
E01022769,3
E01022770,1
E01022771,4
E01022772,5
E01022773,6
E01022774,5
E01022776,5
E01022777,3
E01022778,4
E01022780,6
E01022781,7
E01022782,3
E01022783,3
E01022784,3
E01022785,5
E01022786,6
E01022787,6
E01022788,5
E01022789,4
E01022790,6
E01022791,7
E01022792,7
E01022793,6
E01022794,2
E01022795,2
E01022796,2
E01022797,3
E01022798,6
E01022799,5
E01022800,2
E01022801,4
E01022802,4
E01022803,4
E01022804,3
E01022805,4
E01022806,2
E01022807,2
E01022810,2
E01022811,3
E01022812,3
E01022813,3
E01022814,4
E01022815,3
E01022816,3
E01022817,2
E01022818,3
E01022819,3
E01022820,3
E01022823,5
E01022824,6
E01022825,5
E01022826,3
E01022828,4
E01022829,5
E01022830,3
E01022831,2
E01022832,3
E01022833,3
E01022834,4
E01022835,4
E01022836,5
E01022837,2
E01022838,2
E01022839,3
E01022840,3
E01022841,4
E01022842,3
E01022843,4
E01022845,3
E01022846,7
E01022847,3
E01022848,3
E01022849,5
E01022850,6
E01022851,7
E01022852,7
E01022853,5
E01022854,6
E01022855,5
E01022856,7
E01022857,7
E01022858,7
E01022859,6
E01022860,5
E01022861,5
E01022862,4
E01022863,3
E01022864,4
E01022865,4
E01022867,4
E01022868,6
E01022869,5
E01022870,6
E01022871,6
E01022872,3
E01022873,4
E01022874,3
E01022875,3
E01022876,1
E01022877,2
E01022878,6
E01022879,4
E01022880,6
E01022881,7
E01022882,7
E01022883,7
E01022884,4
E01022885,7
E01022887,7
E01022888,4
E01022889,4
E01022890,4
E01022891,6
E01022892,4
E01022893,5
E01022894,5
E01022895,3
E01022896,6
E01022897,4
E01022898,3
E01022899,0
E01022900,0
E01022901,2
E01022902,1
E01022903,2
E01022904,1
E01022905,0
E01022906,2
E01022907,3
E01022908,0
E01022909,1
E01022910,7
E01022911,0
E01022913,3
E01022914,1
E01022915,3
E01022916,3
E01022917,1
E01022918,3
E01022919,6
E01022920,7
E01022921,2
E01022922,4
E01022924,2
E01022925,3
E01022926,2
E01022927,3
E01022928,3
E01022929,1
E01022930,5
E01022931,3
E01022933,5
E01022934,6
E01022935,5
E01022936,5
E01022937,6
E01022938,3
E01022939,4
E01022940,4
E01022941,6
E01022942,6
E01022943,6
E01022944,4
E01022945,3
E01022946,5
E01022947,2
E01022948,2
E01022949,1
E01022950,1
E01022951,3
E01022952,1
E01022953,0
E01022954,1
E01022955,2
E01022956,3
E01022957,3
E01022958,3
E01022959,0
E01022960,1
E01022961,0
E01022962,0
E01022963,0
E01022964,0
E01022965,0
E01022966,2
E01022967,2
E01022968,1
E01022969,1
E01022970,0
E01022971,3
E01022972,1
E01022973,0
E01022974,2
E01022975,5
E01022976,1
E01022977,5
E01022978,7
E01022979,7
E01022980,6
E01022981,5
E01022982,3
E01022983,6
E01022984,7
E01022985,6
E01022986,3
E01022987,4
E01022988,3
E01022989,6
E01022990,7
E01022991,7
E01022992,7
E01022993,7
E01022994,6
E01022995,6
E01022996,7
E01022997,6
E01022998,4
E01022999,7
E01023000,3
E01023001,5
E01023002,6
E01023003,3
E01023004,4
E01023005,3
E01023006,4
E01023007,4
E01023008,3
E01023009,2
E01023010,2
E01023011,7
E01023012,7
E01023013,6
E01023014,5
E01023015,6
E01023016,7
E01023017,3
E01023018,3
E01023019,4
E01023020,4
E01023021,4
E01023022,3
E01023023,4
E01023024,4
E01023025,7
E01023026,7
E01023027,5
E01023028,5
E01023029,5
E01023030,4
E01023031,4
E01023032,5
E01023033,5
E01023034,7
E01023035,7
E01023036,7
E01023037,2
E01023038,2
E01023039,3
E01023040,4
E01023041,5
E01023042,3
E01023043,3
E01023044,4
E01023045,4
E01023046,6
E01023047,5
E01023048,7
E01023049,7
E01023050,5
E01023051,7
E01023052,6
E01023053,5
E01023054,2
E01023055,3
E01023056,3
E01023057,3
E01023058,5
E01023059,3
E01023060,4
E01023061,4
E01023062,7
E01023063,7
E01023064,3
E01023065,3
E01023066,3
E01023067,3
E01023068,3
E01023069,7
E01023070,1
E01023071,6
E01023072,4
E01023073,3
E01023074,1
E01023075,3
E01023076,2
E01023077,0
E01023078,2
E01023079,3
E01023080,3
E01023081,5
E01023082,3
E01023083,4
E01023084,2
E01023085,3
E01023086,4
E01023087,4
E01023088,4
E01023089,3
E01023090,3
E01023091,2
E01023092,3
E01023093,3
E01023094,0
E01023095,2
E01023096,1
E01023097,1
E01023098,2
E01023099,3
E01023100,3
E01023101,2
E01023102,3
E01023103,2
E01023104,1
E01023105,0
E01023106,1
E01023107,2
E01023108,3
E01023109,1
E01023110,2
E01023111,3
E01023112,3
E01023113,3
E01023114,2
E01023115,2
E01023116,0
E01023117,1
E01023118,2
E01023119,1
E01023120,1
E01023121,2
E01023122,1
E01023123,2
E01023124,2
E01023125,4
E01023128,5
E01023129,3
E01023130,3
E01023131,1
E01023132,0
E01023133,2
E01023134,2
E01023135,1
E01023136,1
E01023137,1
E01023138,1
E01023139,1
E01023140,1
E01023141,5
E01023142,0
E01023143,1
E01023144,0
E01023145,1
E01023146,0
E01023147,0
E01023148,1
E01023149,0
E01023150,2
E01023151,2
E01023152,3
E01023153,2
E01023154,2
E01023155,5
E01023156,3
E01023157,2
E01023158,4
E01023159,7
E01023160,6
E01023162,7
E01023163,7
E01023164,7
E01023165,7
E01023166,7
E01023167,7
E01023168,7
E01023169,3
E01023170,5
E01023171,5
E01023172,5
E01023173,2
E01023174,4
E01023175,1
E01023176,1
E01023177,7
E01023178,7
E01023179,2
E01023180,3
E01023181,4
E01023182,3
E01023183,2
E01023184,7
E01023185,4
E01023186,2
E01023187,2
E01023188,2
E01023189,5
E01023190,2
E01023191,4
E01023192,2
E01023193,5
E01023194,4
E01023195,7
E01023196,6
E01023197,6
E01023198,6
E01023199,6
E01023200,5
E01023201,3
E01023202,1
E01023203,1
E01023204,2
E01023205,2
E01023206,4
E01023207,2
E01023208,5
E01023209,4
E01023210,4
E01023211,5
E01023212,5
E01023213,5
E01023214,5
E01023215,1
E01023216,1
E01023217,1
E01023218,3
E01023219,1
E01023220,5
E01023221,4
E01023222,6
E01023223,3
E01023224,5
E01023225,7
E01023226,3
E01023227,3
E01023228,4
E01023229,4
E01023230,2
E01023231,7
E01023232,4
E01023233,5
E01023234,5
E01023235,7
E01023236,7
E01023237,5
E01023238,5
